Note: [none]
Total # of Iterations:	1e+05	
Sample size:	110	
Maximum likelihood:	# Parameters:	AIC corr:	AIC:	Slope:	R2:
-634.5625	36	1377.618	1341.125	1.011272	0.7058615	
Model:	overall.model
PDF:	dnorm
Support interval range:	1.92

Varying parameters:
Label	MLE	Lower S.I.	Upper S.I.	Std Err	Lower Bound	Upper Bound	Final step size
aa	0.8672795	0	1	N/A	0	1	0.8	
ab	0.1902302	0	1000	N/A	0	1000	0.1679341	
gmax	10000	9700	10000	N/A	0	10000	10000	
ca	80.40784	79.60376	85.85518	N/A	0	2000	13.01428	
cb	25.73278	24.96079	28.19597	N/A	0	1000	32.17395	
cc	3.26507	3.167117	3.299768	N/A	0	5	0.3022741	
cd	0.005532581	0.005477255	0.005532581	N/A	0	5	7.927101e-05	
ce	9.529044e-320	2.796412e-321	2.362525e-313	N/A	0	1000	3.726981e-286	
cf	311.8725	308.7538	311.8725	N/A	-100	1000	9.946874	
cg	-298.8825	-302.3473	-294.1461	N/A	-1000	1000	2.200632	
ta11	307.7608	307.7608	307.7608	N/A	250	325	75	
ta12	280.4469	280.4469	280.4469	N/A	250	325	0.3287247	
ta13	250	250	250	N/A	250	325	75	
ta14	283.5347	283.5347	283.5347	N/A	250	325	0.2958268	
ta15	301.3426	301.3426	301.3426	N/A	250	325	0.2976047	
ta16	250.9069	250	325	N/A	250	325	75	
tb11	16.22226	15.7356	16.54671	N/A	0	500	500	
tb12	4.079866	3.95747	4.17905	N/A	0	500	0.2366046	
tb13	39.72683	36.94595	42.36246	N/A	0	500	500	
tb14	2.313876	2.082488	2.482829	N/A	0	500	0.5593203	
tb15	5.528088	5.472807	5.528088	N/A	0	500	0.1558668	
tb16	339.9154	129.1679	500	N/A	0	500	24.87852	
pa11	127.5108	126.2357	130.061	N/A	0	500	6.064543	
pa12	475.4619	432.6703	500	N/A	0	500	500	
pa13	106.1342	102.9502	107.1955	N/A	0	500	8.059424	
pa14	0.003182733	0	237.6745	N/A	0	500	500	
pa15	362.2787	307.9369	423.8661	N/A	0	500	357.1429	
pa16	76.5604	75.0292	80.71352	N/A	0	500	8.357714	
pb11	49.34461	47.37083	51.3184	N/A	0	2000	5.653665	
pb12	862.7262	767.8263	962.3354	N/A	0	2000	2000	
pb13	50.87848	49.35213	54.43997	N/A	0	2000	8.62715	
pb14	616.2308	320.44	2000	N/A	0	2000	2000	
pb15	776.1995	636.4836	987.5315	N/A	0	2000	29.78349	
pb16	57.26319	54.40003	61.14867	N/A	0	2000	8.840212	
pc1	0.008153213	0	0.07460695	N/A	0	1	1	
sd	78.3437	75.21395	82.03033	N/A	0.1	1000	10.10604	

Non-varying parameters:
Label	Value
SIZE	BA.tree.cm2	
BA.PLOT	BA.m2ha.plot.live	
RS	RelBA	
TEMP	[dataset removed]	
PRECIP	[dataset removed]	
FLOW	flow	
x	BAI	
mean	predicted	
log	TRUE	


Annealing regime:
Initial temp	Rt	ns	nt
3	0.95	20	100

Variance - Covariance Matrix:
[could not be calculated - Hessian matrix is singular]

Source data
Year	PlotID	TreeID	Site	Trans	Plot	BAI	CoreID	Pith	Pith.Yr	Inner	Outer	Bark	Use	Notes	Pith.offset	Tree	Spp	Genus	Canopy	Live	Age	BA.m2ha	BAI.filled	BA.tree	Stems	Density.Ha	BAI.filled.plot	BA.plot	BA.m2ha.plot	Density.ha.plot	Stems.plot	BAI.m2ha.plot	BA.m2ha.plot.live	RelBA	Site.Trans	Latitude	Longitude	elev	flow	TPI	Tavg.X01	Tavg.X02	Tavg.X03	Tavg.X04	Tavg.X05	Tavg.X06	Tavg.X07	Tavg.X08	Tavg.X09	Tavg.X10	Tavg.X11	Tavg.X12	Tavg.X01.prev	Tavg.X02.prev	Tavg.X03.prev	Tavg.X04.prev	Tavg.X05.prev	Tavg.X06.prev	Tavg.X07.prev	Tavg.X08.prev	Tavg.X09.prev	Tavg.X10.prev	Tavg.X11.prev	Tavg.X12.prev	Precip.X01	Precip.X02	Precip.X03	Precip.X04	Precip.X05	Precip.X06	Precip.X07	Precip.X08	Precip.X09	Precip.X10	Precip.X11	Precip.X12	Precip.X01.prev	Precip.X02.prev	Precip.X03.prev	Precip.X04.prev	Precip.X05.prev	Precip.X06.prev	Precip.X07.prev	Precip.X08.prev	Precip.X09.prev	Precip.X10.prev	Precip.X11.prev	Precip.X12.prev	BA.tree.cm2	Tavg.pX06.pX08	Tavg.pX09.pX11	Tavg.pX12.X02	Tavg.X03.X05	Tavg.X06.X08	Tavg.X09.X11	Precip.pX06.pX08	Precip.pX09.pX11	Precip.pX12.X02	Precip.X03.X05	Precip.X06.X08	Precip.X09.X11	predicted	
2010	2	2	1	2	1	169.8121	2	1	1939	1940	2012	1	2	3	1	33	1	1	2	1	71	0.2152885	169.8121	6763.698	1	31.83099	14000.34	8006.55	20.59168	827.6057	26	0.4456446	22.64141	0.08472041	2	37.91899	-79.84276	994.1304	0.03211271	0.02124307	270.0175	270.09	279.0238	286.0334	289.7231	294.2504	295.0799	294.6473	291.1622	284.8045	278.6517	268.8249	270.2297	273.6442	279.0683	283.7412	288.5106	292.1921	291.9959	293.6418	290.0149	283.4971	280.5608	272.433	91.22	77.19	94.86	52.87	127.24	28.51	75.22	107.33	113.91	102.8	69.34	40.67	92.04	36.45	91.25	135.46	179.81	110.53	132.86	85.08	98.42	76.53	137.51	180.88	67.63698	292.6099	284.691	270.8468	284.9268	294.6592	284.8728	109.49	104.1533	116.43	91.65667	70.35333	95.35	255.8574	
2010	3	3	2	3	2	585.2086	3	1	1809	1815	2012	1	2	2	6	2	1	1	1	1	201	2.726707	585.2086	85664.69	1	31.83099	14681.68	12650.58	35.05252	859.4367	27	0.4673325	37.96914	0.4048058	3	38.57435	-79.15297	834.3569	0.09192425	-0.1018449	269.9993	270.1305	278.5043	285.2493	289.2724	294.0171	295.1224	294.5234	290.8703	284.6072	278.8996	269.0873	270.2241	273.9152	278.5492	282.9961	287.9828	291.9885	291.7515	293.4809	289.6549	283.2291	280.7799	272.8475	104.45	81.39	95.59	28.32	92.23	47.24	92.34	89.91	66.56	58.48	62.03	50.34	76.42	22.44	58.9	113.31	148.96	101.68	82.45	87.32	72.91	76.71	100.39	147.13	856.6469	292.4069	284.5546	270.9925	284.342	294.5543	284.7924	90.48333	83.33667	110.99	72.04667	76.49667	62.35667	472.1798	
2010	3	4	2	3	2	5.021522	4	2	1969	1970	2012	1	1	5	1	6	1	1	2	1	41	0.1520514	5.021522	4776.985	1	31.83099	14681.68	12650.58	35.05252	859.4367	27	0.4673325	37.96914	0.02257349	3	38.57435	-79.15297	834.3569	0.09192425	-0.1018449	269.9993	270.1305	278.5043	285.2493	289.2724	294.0171	295.1224	294.5234	290.8703	284.6072	278.8996	269.0873	270.2241	273.9152	278.5492	282.9961	287.9828	291.9885	291.7515	293.4809	289.6549	283.2291	280.7799	272.8475	104.45	81.39	95.59	28.32	92.23	47.24	92.34	89.91	66.56	58.48	62.03	50.34	76.42	22.44	58.9	113.31	148.96	101.68	82.45	87.32	72.91	76.71	100.39	147.13	47.76985	292.4069	284.5546	270.9925	284.342	294.5543	284.7924	90.48333	83.33667	110.99	72.04667	76.49667	62.35667	76.0156	
2010	4	5	3	1	2	101.5343	5	2	1954	1955	2012	1	2	1	1	22	1	1	3	1	56	0.1790461	101.5343	5625.075	1	31.83099	11000.87	9837.143	23.41038	1018.592	32	0.3501686	29.12457	0.05994391	4	37.71701	-80.1116	885.8552	0.0074163	0.2365007	270.4471	268.9731	276.2868	283.0713	287.545	292.4528	293.9473	293.0317	289.1715	283.2076	278.2156	269.0133	270.6689	272.7236	276.3308	280.7927	286.1295	290.3522	290.0672	291.895	287.933	281.8551	280.0953	272.8387	90.72	58.24	105.28	50.55	105.63	60.26	100.98	104.61	101.98	60.31	69.93	38.78	89.64	25.81	91.85	94.3	197.03	103.66	144.53	88.34	92.88	67.55	126.8	180.21	56.25075	290.7714	283.2945	270.753	282.301	293.1439	283.5315	112.1767	95.74333	109.7233	87.15333	88.61667	77.40667	185.9392	
2011	1	1	1	1	4	122.0596	1	2	1982	1983	2012	1	2	4	1	10	1	1	2	1	29	0.1058673	122.0596	3326.023	1	31.83099	14559.22	11295.52	23.75875	732.1127	23	0.4634345	31.18806	0.03135789	1	37.91874	-79.84931	1146.939	0.01342732	0.1730398	268.146	272.9981	277.2652	284.5006	288.6489	292.5084	294.5309	293.2144	289.8013	282.651	278.9499	274.6923	268.5787	268.4872	277.5138	285.1166	289.1846	293.6437	294.3708	294.0314	290.2951	283.7521	277.4387	267.5695	28.6	42.96	122.38	184.75	123.51	65.57	70.15	46.88	111.04	103.56	114.37	108.14	91.22	77.19	94.86	52.87	127.24	28.51	75.22	107.33	113.91	102.8	69.34	40.67	33.26023	294.0153	283.8286	269.5712	283.4715	293.4179	283.8007	70.35333	95.35	37.41	143.5467	60.86667	109.6567	37.2632	
2011	2	2	1	2	1	62.53623	2	1	1939	1940	2012	1	2	3	1	33	1	1	2	1	72	0.217279	62.53623	6826.234	1	31.83099	13827.15	8148.647	20.98237	827.6057	26	0.4401318	23.08154	0.08303431	2	37.91899	-79.84276	994.1304	0.03211271	0.02124307	269.5679	274.796	278.7654	285.3953	289.1607	293.1017	295.2518	293.8223	290.6177	283.623	280.1677	276.0988	270.0175	270.09	279.0238	286.0334	289.7231	294.2504	295.0799	294.6473	291.1622	284.8045	278.6517	268.8249	28.6	42.96	122.38	184.75	123.51	65.57	70.15	46.88	111.04	103.56	114.37	108.14	91.22	77.19	94.86	52.87	127.24	28.51	75.22	107.33	113.91	102.8	69.34	40.67	68.26234	294.6592	284.8728	271.0629	284.4405	294.0586	284.8028	70.35333	95.35	37.41	143.5467	60.86667	109.6567	51.26117	
2011	3	3	2	3	2	166.0872	3	1	1809	1815	2012	1	2	2	6	2	1	1	1	1	202	2.731994	166.0872	85830.77	1	31.83099	13051.19	12803.25	35.41527	859.4367	27	0.4154322	38.38457	0.4009718	3	38.57435	-79.15297	834.3569	0.09192425	-0.1018449	269.523	275.1416	278.2442	284.6221	288.6742	292.8849	295.3103	293.6681	290.2935	283.3618	280.3927	276.6678	269.9993	270.1305	278.5043	285.2493	289.2724	294.0171	295.1224	294.5234	290.8703	284.6072	278.8996	269.0873	30	44.02	128.11	198.22	152.11	97.76	41.37	95.82	145.3	71.5	83.14	92.65	104.45	81.39	95.59	28.32	92.23	47.24	92.34	89.91	66.56	58.48	62.03	50.34	858.3077	294.5543	284.7924	271.2506	283.8468	293.9544	284.6826	76.49667	62.35667	41.45333	159.48	78.31667	99.98	139.4027	
2011	3	4	2	3	2	7.536995	4	2	1969	1970	2012	1	1	5	1	6	1	1	2	1	42	0.1522913	7.536995	4784.522	1	31.83099	13051.19	12803.25	35.41527	859.4367	27	0.4154322	38.38457	0.02235164	3	38.57435	-79.15297	834.3569	0.09192425	-0.1018449	269.523	275.1416	278.2442	284.6221	288.6742	292.8849	295.3103	293.6681	290.2935	283.3618	280.3927	276.6678	269.9993	270.1305	278.5043	285.2493	289.2724	294.0171	295.1224	294.5234	290.8703	284.6072	278.8996	269.0873	30	44.02	128.11	198.22	152.11	97.76	41.37	95.82	145.3	71.5	83.14	92.65	104.45	81.39	95.59	28.32	92.23	47.24	92.34	89.91	66.56	58.48	62.03	50.34	47.84522	294.5543	284.7924	271.2506	283.8468	293.9544	284.6826	76.49667	62.35667	41.45333	159.48	78.31667	99.98	22.31666	
2011	4	5	3	1	2	59.97803	5	2	1954	1955	2012	1	2	1	1	22	1	1	3	1	57	0.1809552	59.97803	5685.053	1	31.83099	12012.96	9983.808	23.71294	1018.592	32	0.3823843	29.50695	0.05989719	4	37.71701	-80.1116	885.8552	0.0074163	0.2365007	269.9771	273.9389	276.0318	282.437	286.8884	291.2805	294.1636	292.0991	288.5837	281.9854	279.7082	276.7253	270.4471	268.9731	276.2868	283.0713	287.545	292.4528	293.9473	293.0317	289.1715	283.2076	278.2156	269.0133	22.78	40.74	132.95	146.8	174.16	62.04	89.62	34.61	130.12	90.41	97.58	115.64	90.72	58.24	105.28	50.55	105.63	60.26	100.98	104.61	101.98	60.31	69.93	38.78	56.85053	293.1439	283.5315	270.9764	281.7857	292.5144	283.4258	88.61667	77.40667	34.1	151.3033	62.09	106.0367	34.20257	

Likelihood History
Iteration	Temperature	Likelihood
0	3	-654.9916	
0.1388889	3	-654.9759	
1000	3	-654.9759	
2000	2.85	-654.9759	
3000	2.85	-654.9759	
4000	2.7075	-654.9759	
5000	2.7075	-654.9759	
6000	2.572125	-654.9759	
7000	2.572125	-654.9759	
8000	2.443519	-654.9759	
9000	2.443519	-654.9759	
10000	2.321343	-654.9759	
11000	2.321343	-654.9759	
12000	2.205276	-654.9759	
13000	2.205276	-654.9759	
14000	2.095012	-654.9759	
15000	2.095012	-654.9759	
16000	1.990261	-654.9759	
17000	1.990261	-654.9759	
18000	1.890748	-654.9759	
19000	1.890748	-654.9759	
20000	1.796211	-654.9759	
21000	1.796211	-654.9759	
22000	1.7064	-654.9759	
23000	1.7064	-654.9759	
24000	1.62108	-654.9759	
25000	1.62108	-654.9759	
26000	1.540026	-654.9759	
27000	1.540026	-654.9759	
28000	1.463025	-654.9759	
29000	1.463025	-654.9759	
30000	1.389874	-654.9759	
30006.22	1.389874	-654.4101	
30006.42	1.389874	-653.3102	
30006.94	1.389874	-652.9355	
30007.25	1.389874	-652.8619	
30007.31	1.389874	-652.8618	
30007.36	1.389874	-652.5251	
30007.47	1.389874	-652.524	
30007.5	1.389874	-652.2374	
30007.56	1.389874	-652.2111	
30008	1.389874	-652.0085	
30118.81	1.389874	-651.0153	
30118.89	1.389874	-650.7371	
30118.94	1.389874	-650.5686	
30119.11	1.389874	-650.4439	
31000	1.389874	-650.4439	
32000	1.32038	-650.4439	
33000	1.32038	-650.4439	
34000	1.254361	-650.4439	
35000	1.254361	-650.4439	
36000	1.191643	-650.4439	
37000	1.191643	-650.4439	
38000	1.132061	-650.4439	
39000	1.132061	-650.4439	
40000	1.075458	-650.4439	
41000	1.075458	-650.4439	
41866.92	1.075458	-649.2729	
41867.11	1.075458	-649.2655	
41872	1.075458	-649.1178	
41872.03	1.075458	-649.0746	
42000	1.021685	-649.0746	
43000	1.021685	-649.0746	
44000	0.9706006	-649.0746	
44526.47	0.9706006	-648.7249	
44526.56	0.9706006	-648.491	
44526.58	0.9706006	-648.4901	
44657.72	0.9706006	-647.9854	
44659.83	0.9706006	-647.1596	
44660.03	0.9706006	-647.0369	
44707.83	0.9706006	-646.9056	
44707.89	0.9706006	-646.8996	
44707.94	0.9706006	-646.8828	
44741.25	0.9706006	-646.4268	
44741.58	0.9706006	-646.06	
44742.86	0.9706006	-645.964	
44742.92	0.9706006	-645.9452	
44743	0.9706006	-645.9318	
44743.28	0.9706006	-645.7989	
44743.83	0.9706006	-645.7544	
44743.86	0.9706006	-645.745	
44752.5	0.9706006	-645.6103	
44752.53	0.9706006	-645.5787	
44752.69	0.9706006	-645.4961	
44752.72	0.9706006	-645.4957	
44752.78	0.9706006	-645.4836	
45000	0.9706006	-645.4836	
45611.11	0.9706006	-645.468	
46000	0.9220706	-645.468	
47000	0.9220706	-645.468	
48000	0.8759671	-645.468	
49000	0.8759671	-645.468	
50000	0.8321687	-645.468	
50333.31	0.8321687	-645.3204	
50333.42	0.8321687	-645.2988	
50336.08	0.8321687	-645.2583	
50337.78	0.8321687	-644.6879	
50337.81	0.8321687	-644.4426	
50482.19	0.8321687	-644.3598	
50482.53	0.8321687	-644.2154	
50482.67	0.8321687	-644.2121	
50577.42	0.8321687	-643.9629	
50577.56	0.8321687	-643.8936	
50578	0.8321687	-643.475	
50578.06	0.8321687	-643.4723	
51000	0.8321687	-643.4723	
52000	0.7905603	-643.4723	
53000	0.7905603	-643.4723	
54000	0.7510323	-643.4723	
55000	0.7510323	-643.4723	
56000	0.7134807	-643.4723	
57000	0.7134807	-643.4723	
58000	0.6778066	-643.4723	
59000	0.6778066	-643.4723	
60000	0.6439163	-643.4723	
61000	0.6439163	-643.4723	
62000	0.6117205	-643.4723	
62812.22	0.6117205	-643.4699	
62812.28	0.6117205	-643.464	
62812.58	0.6117205	-643.3281	
62843.89	0.6117205	-643.2787	
62843.92	0.6117205	-643.2429	
62843.94	0.6117205	-643.2423	
62844.11	0.6117205	-643.1804	
62844.78	0.6117205	-643.0271	
62844.97	0.6117205	-643.007	
62845.06	0.6117205	-643.0007	
62845.08	0.6117205	-643.0007	
62907.47	0.6117205	-642.9674	
63000	0.6117205	-642.9674	
63014.5	0.6117205	-642.765	
63014.58	0.6117205	-642.7618	
63014.61	0.6117205	-642.3836	
63044.78	0.6117205	-642.2687	
63064.14	0.6117205	-641.6029	
63072.56	0.6117205	-641.5307	
64000	0.5811345	-641.5307	
65000	0.5811345	-641.5307	
65116.22	0.5811345	-641.2042	
65596.72	0.5811345	-641.1399	
65596.83	0.5811345	-640.9556	
65596.89	0.5811345	-640.9552	
65596.92	0.5811345	-640.733	
65596.94	0.5811345	-640.733	
65597.08	0.5811345	-640.3343	
65597.56	0.5811345	-640.3089	
66000	0.5520777	-640.3089	
66342.39	0.5520777	-639.8934	
66342.42	0.5520777	-639.8932	
66342.5	0.5520777	-639.8827	
66342.92	0.5520777	-639.791	
66342.97	0.5520777	-639.7867	
66343.06	0.5520777	-639.6363	
66344.08	0.5520777	-639.2482	
66396.78	0.5520777	-639.2382	
66399.17	0.5520777	-638.5735	
66399.22	0.5520777	-638.5315	
66399.33	0.5520777	-638.4889	
66400.97	0.5520777	-638.3007	
66402.22	0.5520777	-638.2448	
66402.28	0.5520777	-638.1879	
66402.31	0.5520777	-638.1649	
66402.33	0.5520777	-638.1583	
66979.94	0.5520777	-638.0396	
66979.97	0.5520777	-637.8808	
66980.06	0.5520777	-637.7787	
66980.08	0.5520777	-637.5626	
67000	0.5520777	-637.5626	
68000	0.5244738	-637.5626	
69000	0.5244738	-637.5626	
70000	0.4982502	-637.5626	
71000	0.4982502	-637.5626	
72000	0.4733376	-637.5626	
73000	0.4733376	-637.5626	
74000	0.4496708	-637.5626	
75000	0.4496708	-637.5626	
76000	0.4271872	-637.5626	
77000	0.4271872	-637.5626	
78000	0.4058279	-637.5626	
79000	0.4058279	-637.5626	
80000	0.3855365	-637.5626	
81000	0.3855365	-637.5626	
82000	0.3662596	-637.5626	
83000	0.3662596	-637.5626	
84000	0.3479467	-637.5626	
85000	0.3479467	-637.5626	
86000	0.3305493	-637.5626	
87000	0.3305493	-637.5626	
88000	0.3140219	-637.5626	
89000	0.3140219	-637.5626	
90000	0.2983208	-637.5626	
91000	0.2983208	-637.5626	
92000	0.2834047	-637.5626	
93000	0.2834047	-637.5626	
94000	0.2692345	-637.5626	
95000	0.2692345	-637.5626	
95285.61	0.2692345	-637.5362	
95286.75	0.2692345	-637.4761	
95296.06	0.2692345	-637.2248	
95296.14	0.2692345	-637.2016	
95296.67	0.2692345	-637.0687	
95296.69	0.2692345	-636.8795	
96000	0.2557728	-636.8795	
96377.89	0.2557728	-636.8024	
96378	0.2557728	-636.6849	
96378.19	0.2557728	-636.6324	
96378.22	0.2557728	-636.6324	
96378.25	0.2557728	-636.63	
96378.64	0.2557728	-636.614	
96378.67	0.2557728	-636.414	
96378.72	0.2557728	-636.4136	
96378.86	0.2557728	-636.3907	
96379.14	0.2557728	-636.3606	
96379.17	0.2557728	-636.3281	
96379.25	0.2557728	-636.2558	
96602.08	0.2557728	-636.236	
96741.06	0.2557728	-636.2269	
96741.36	0.2557728	-636.115	
96741.39	0.2557728	-636.1146	
97000	0.2557728	-636.1146	
97075.64	0.2557728	-636.1134	
97075.72	0.2557728	-636.1079	
97221.08	0.2557728	-636.065	
97221.11	0.2557728	-636.0612	
97354.56	0.2557728	-636.0585	
97354.81	0.2557728	-635.989	
97355.11	0.2557728	-635.9576	
97355.14	0.2557728	-635.9284	
97355.22	0.2557728	-635.916	
97355.25	0.2557728	-635.8963	
97355.33	0.2557728	-635.8947	
97355.39	0.2557728	-635.8911	
97710.97	0.2557728	-635.846	
97711.11	0.2557728	-635.7023	
97711.14	0.2557728	-635.5949	
97711.19	0.2557728	-635.5245	
97711.22	0.2557728	-635.524	
97711.25	0.2557728	-635.5171	
97711.53	0.2557728	-635.4822	
97711.75	0.2557728	-635.4316	
97711.94	0.2557728	-635.4302	
98000	0.2429841	-635.4302	
98161.33	0.2429841	-635.2467	
98161.39	0.2429841	-635.2453	
98161.83	0.2429841	-635.1931	
98185.36	0.2429841	-635.1096	
98185.39	0.2429841	-635.0221	
98185.42	0.2429841	-635.0167	
98185.47	0.2429841	-635.009	
98185.53	0.2429841	-634.9898	
98185.61	0.2429841	-634.8933	
98185.72	0.2429841	-634.8135	
98185.81	0.2429841	-634.7807	
98186.28	0.2429841	-634.734	
98186.42	0.2429841	-634.6481	
98186.44	0.2429841	-634.616	
98186.47	0.2429841	-634.5625	
99000	0.2429841	-634.5625	
1e+05	0.2308349	-634.5625	
