"Year","PlotID","TreeID","Site","Trans","Plot","BAI","CoreID","Pith","Pith.Yr","Inner","Outer","Bark","Use","Notes","Pith.offset","Tree","Spp","Genus","Canopy","Live","Age","BA.m2ha","BAI.filled","BA.tree","Stems","Density.Ha","BAI.filled.plot","BA.plot","BA.m2ha.plot","Density.ha.plot","Stems.plot","BAI.m2ha.plot","BA.m2ha.plot.live","RelBA","Site.Trans","Latitude","Longitude","elev","flow","TPI","Tavg.X01","Tavg.X02","Tavg.X03","Tavg.X04","Tavg.X05","Tavg.X06","Tavg.X07","Tavg.X08","Tavg.X09","Tavg.X10","Tavg.X11","Tavg.X12","Tavg.X01.prev","Tavg.X02.prev","Tavg.X03.prev","Tavg.X04.prev","Tavg.X05.prev","Tavg.X06.prev","Tavg.X07.prev","Tavg.X08.prev","Tavg.X09.prev","Tavg.X10.prev","Tavg.X11.prev","Tavg.X12.prev","Precip.X01","Precip.X02","Precip.X03","Precip.X04","Precip.X05","Precip.X06","Precip.X07","Precip.X08","Precip.X09","Precip.X10","Precip.X11","Precip.X12","Precip.X01.prev","Precip.X02.prev","Precip.X03.prev","Precip.X04.prev","Precip.X05.prev","Precip.X06.prev","Precip.X07.prev","Precip.X08.prev","Precip.X09.prev","Precip.X10.prev","Precip.X11.prev","Precip.X12.prev","BA.tree.cm2"
1992,"HIKC4","HIKC405","HIK","C",4,282.8961,"HIKC405HI","N",1972,1977,2012,"Y","Y","2011, 2003 missing",5,5,"ACRU","Acer","I","LIVE",20,0.354983,282.8961,11152.47,1,31.83099,18632.57,9086.899,8.079261,1305.071,41,0.5930932,11.06105,0.4404625,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,273.645904465624,276.515709585615,277.909212478814,283.192093054993,286.672196296602,290.547741409961,294.25125581258,292.168267253511,290.365084166246,283.216650396501,279.261079759334,274.14364158024,273.43963827891,276.438776634427,280.017048360245,285.028594955255,291.332884627437,292.925191373788,295.232354195724,294.006591084927,290.382417907311,285.41232067372,278.473595128038,276.388497356003,56.5,79.13,94.75,89.49,114.76,81.23,107.31,52.8,59.19,17.41,85.14,78.64,98.16,39.86,166.17,76.41,69.39,47.03,153.15,87.28,34.01,23.36,62.53,142.7,111.5247
1992,"HIKC4","HIKC421","HIK","C",4,510.4528,"HIKC421HI","N",1971,1973,2012,"Y","Y","2011, 2003 missing",2,21,"ACRU","Acer","C","LIVE",21,0.1757232,510.4528,5520.678,1,31.83099,18632.57,9086.899,8.079261,1305.071,41,0.5930932,11.06105,0.2180371,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,273.645904465624,276.515709585615,277.909212478814,283.192093054993,286.672196296602,290.547741409961,294.25125581258,292.168267253511,290.365084166246,283.216650396501,279.261079759334,274.14364158024,273.43963827891,276.438776634427,280.017048360245,285.028594955255,291.332884627437,292.925191373788,295.232354195724,294.006591084927,290.382417907311,285.41232067372,278.473595128038,276.388497356003,56.5,79.13,94.75,89.49,114.76,81.23,107.31,52.8,59.19,17.41,85.14,78.64,98.16,39.86,166.17,76.41,69.39,47.03,153.15,87.28,34.01,23.36,62.53,142.7,55.20678
1992,"HNKA1","HNKA113","HNK","A",1,1169.307,"HNKA113HI","N",1908,1912,2012,"Y","Y","break at 1927",4,13,"QUPR","Quercus","C","LIVE",84,1.546525,1169.307,48587.02,1,31.83099,12818.6,7285.841,22.13804,509.2958,16,0.4080287,22.17284,0.4300207,"HNKA",38.31762,-79.23926,941.822005663835,0.00808313343328336,0.197661585873733,273.094199096784,275.206493094465,276.331805859614,281.667500162274,285.110721245631,289.131100434096,292.99880886284,290.732712251762,289.076344996263,282.189076105164,278.430480937517,273.385440454389,272.889109608296,275.128457299616,278.528289125119,283.631981915308,290.169904030767,291.62742140377,294.088255153956,292.68952538264,289.094445596391,284.412193061127,277.600173683167,275.735994396283,55.48,74.27,90.67,101.15,123.4,87.67,105.77,59.92,80.4,29.46,108.69,81.24,96,42.98,157.6,58.73,44.06,68.95,188.78,70.05,23.22,23.71,55.11,143.7,485.8702
1992,"HNKA3","HNKA329","HNK","A",3,1048.533,"HNKA329HI","N",1911,1917,2012,"Y","Y","switch sides measuring at 1937 b/c of scar",6,29,"ACRU","Acer","C","LIVE",81,1.814079,1048.533,96339.81,1,18.8349,26564.61,10827.18,16.21546,640.3868,34,0.500342,17.51855,0.4840527,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,273.352558005451,274.816778625832,275.213557606325,280.594440703862,284.129869301939,288.339580121744,292.324346518698,289.925071201481,288.257740592414,281.442540691823,278.10949451103,273.479515174815,273.145623018405,274.737938042276,277.409007978068,282.56212033364,289.434358789993,290.869297982246,293.480665774439,291.947471514845,288.276182556059,283.678619233129,277.281454102235,275.855997123697,55.48,74.27,90.67,101.15,123.4,87.67,105.77,59.92,80.4,29.46,108.69,81.24,96,42.98,157.6,58.73,44.06,68.95,188.78,70.05,23.22,23.71,55.11,143.7,963.3981
1992,"HNKA3","HNKA321","HNK","A",3,816.8345,"HNKA321HI","N",1927,1929,2012,"Y","Y","cored twice",2,21,"NYSY","Nyssa","C","LIVE",65,0.3461513,816.8345,18382.97,1,18.8349,26564.61,10827.18,16.21546,640.3868,34,0.500342,17.51855,0.09236396,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,273.352558005451,274.816778625832,275.213557606325,280.594440703862,284.129869301939,288.339580121744,292.324346518698,289.925071201481,288.257740592414,281.442540691823,278.10949451103,273.479515174815,273.145623018405,274.737938042276,277.409007978068,282.56212033364,289.434358789993,290.869297982246,293.480665774439,291.947471514845,288.276182556059,283.678619233129,277.281454102235,275.855997123697,55.48,74.27,90.67,101.15,123.4,87.67,105.77,59.92,80.4,29.46,108.69,81.24,96,42.98,157.6,58.73,44.06,68.95,188.78,70.05,23.22,23.71,55.11,143.7,183.8297
1992,"HNKA3","HNKA323","HNK","A",3,45.03285,"HNKA323HI","N",1938,1942,2012,"Y","N","poor corr",4,23,"NYSY","Nyssa","I","LIVE",54,0.1136537,45.03285,6035.777,1,18.8349,26564.61,10827.18,16.21546,640.3868,34,0.500342,17.51855,0.03032634,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,273.352558005451,274.816778625832,275.213557606325,280.594440703862,284.129869301939,288.339580121744,292.324346518698,289.925071201481,288.257740592414,281.442540691823,278.10949451103,273.479515174815,273.145623018405,274.737938042276,277.409007978068,282.56212033364,289.434358789993,290.869297982246,293.480665774439,291.947471514845,288.276182556059,283.678619233129,277.281454102235,275.855997123697,55.48,74.27,90.67,101.15,123.4,87.67,105.77,59.92,80.4,29.46,108.69,81.24,96,42.98,157.6,58.73,44.06,68.95,188.78,70.05,23.22,23.71,55.11,143.7,60.35777
1992,"HNKB1","HNKB117","HNK","B",1,32.75864,"HNKB117HI","Y",1910,1911,2012,"Y","Y","1986 missing",1,17,"ACRU","Acer","I","LIVE",82,0.2243058,32.75864,10149.59,1,22.10485,10927.17,11582.28,18.80288,464.2019,21,0.2415436,26.95839,0.03301511,"HNKB",38.31586,-79.22329,829.397015920647,0.0137903225806452,0.00899183129115747,272.182545936153,273.85258305187,274.858640158446,280.532954585889,284.230085621707,288.601117494763,292.654317293385,290.156609110817,288.352231778109,281.338961429347,277.728951823107,272.479597395545,271.976505287633,273.773683396104,276.987367266241,282.448514277352,289.587228996789,291.114002486237,293.828076720002,292.207758304423,288.370385282989,283.545351789598,276.931754297119,274.797811859637,54.5,72.82,89.12,100.42,121.75,86.55,104.81,60.01,79.13,28.58,108.75,79.69,93.03,42.88,153.18,57.21,44.18,68.9,190.43,67.93,22.19,23.01,53.5,140.24,101.4959
1992,"HNKB2","HNKB228","HNK","B",2,29.2542,"HNKB228HI","Y",1929,1930,2012,"Y","N","poor corr, possible -9 shift",1,28,"NYSY","Nyssa","U","LIVE",63,0.0364044,29.2542,1647.258,1,22.10485,22230.25,9307.477,17.28195,663.1456,30,0.4913965,16.63914,0.01097682,"HNKB",38.31543,-79.22434,837.302112029385,0.0125675432006011,0.0698096669171058,272.277291389703,273.962904113311,274.966130330725,280.604535864553,284.28228420022,288.633849351197,292.676139139232,290.190224306553,288.397995811321,281.40026238564,277.786199620999,272.560853422106,272.071220039694,273.883952785326,277.10571507312,282.52928535204,289.624958068256,291.14685046404,293.844930234917,292.236996116722,288.416179747282,283.612100704438,276.98465083055,274.885700891197,54.5,72.82,89.12,100.42,121.75,86.55,104.81,60.01,79.13,28.58,108.75,79.69,93.03,42.88,153.18,57.21,44.18,68.9,190.43,67.93,22.19,23.01,53.5,140.24,16.47258
1992,"HNKB3","HNKB348","HNK","B",3,11.82032,"HNKB348HI","Y",1918,1919,2012,"Y","N","poor corr",1,48,"NYSY","Nyssa","U","LIVE",74,0.0747803,11.82032,2349.365,1,31.83099,4078.08,2429.492,7.733075,541.1268,17,0.1298093,8.585489,0.03747951,"HNKB",38.31529,-79.22547,843.712810261536,0.0130877811094453,0.131486340163251,272.323956382323,273.997382193752,274.992393678809,280.618204874068,284.285940710223,288.625892797644,292.662580721318,290.184038692575,288.398849894585,281.402874075369,277.786226262923,272.59486576867,272.117689285911,273.918321154166,277.139703785535,282.54797138,289.626822775053,291.140571694471,293.8280992987,292.227928521363,288.417054031622,283.618945285267,276.982257528344,274.922856494791,54.5,72.82,89.12,100.42,121.75,86.55,104.81,60.01,79.13,28.58,108.75,79.69,93.03,42.88,153.18,57.21,44.18,68.9,190.43,67.93,22.19,23.01,53.5,140.24,23.49365
1992,"HNKC3","HNKC301","HNK","C",3,35.99511,"HNKC301HI","N",1933,1935,2011,"Y","Y","2010 & 2011 very small",2,1,"NYSY","Nyssa","U","LIVE",59,0.07775281,35.99511,1563.185,1,49.73592,4868.329,4006.914,8.688915,1094.19,22,0.2421308,11.81747,0.01261573,"HNKC",38.32188,-79.22275,717.66103239705,1.24081275167785,-0.118992874306069,271.09285929269,272.916262112656,274.205781080086,280.539237342753,284.601564125205,288.917857856484,292.913942543155,290.549777796026,288.468941114933,280.927190365722,277.048994393956,271.783189177306,270.887240972766,272.83940939853,276.110340829064,282.203476076303,289.78466685572,291.356032991175,294.041580993546,292.529752276764,288.485498370051,283.005426448652,276.336952053654,273.912462255316,54.5,72.82,89.12,100.42,121.75,86.55,104.81,60.01,79.13,28.58,108.75,79.69,93.03,42.88,153.18,57.21,44.18,68.9,190.43,67.93,22.19,23.01,53.5,140.24,15.63185
1992,"HNKC3","HNKC312","HNK","C",3,6.030209,"HNKC312HI","Y",1976,1977,2012,"Y","Y","1992 missing",1,12,"ACRU","Acer","U","LIVE",16,0.06286955,6.030209,1263.964,1,49.73592,4868.329,4006.914,8.688915,1094.19,22,0.2421308,11.81747,0.01020085,"HNKC",38.32188,-79.22275,717.66103239705,1.24081275167785,-0.118992874306069,271.09285929269,272.916262112656,274.205781080086,280.539237342753,284.601564125205,288.917857856484,292.913942543155,290.549777796026,288.468941114933,280.927190365722,277.048994393956,271.783189177306,270.887240972766,272.83940939853,276.110340829064,282.203476076303,289.78466685572,291.356032991175,294.041580993546,292.529752276764,288.485498370051,283.005426448652,276.336952053654,273.912462255316,54.5,72.82,89.12,100.42,121.75,86.55,104.81,60.01,79.13,28.58,108.75,79.69,93.03,42.88,153.18,57.21,44.18,68.9,190.43,67.93,22.19,23.01,53.5,140.24,12.63964
1992,"IRNA1","IRNA108","IRN","A",1,359.5204,"IRNA108HI","N",1916,1918,2012,"Y","Y","cores reversed?",2,8,"QURU","Quercus","C","LIVE",76,1.189984,359.5204,37385.61,1,31.83099,4645.854,3820.003,11.13706,286.4789,9,0.1478821,53.46092,0.2980228,"IRNA",36.7531,-81.30619,1242.08090862685,0.0078677641653905,0.116470988599636,272.997305637403,273.715245227635,273.000607519365,278.244979226373,281.714453591685,285.979682923131,290.11130504611,287.558046106252,286.087453656101,279.547972933584,276.784486463967,272.952700132011,272.781903620494,273.632459342651,275.360028632313,280.33013166095,287.497648461924,288.640571101181,291.313052144167,289.634524285155,286.106971629953,281.873669692232,275.901020252025,275.482548513747,83.3,97.4,104.58,179.07,153.23,222.67,83.77,101.64,75.42,104.57,206.61,91.11,81.87,95.29,210.02,104.36,153.15,130.46,128.65,55.46,54.92,11.08,98.97,115.72,373.8561
1992,"IRNA3","IRNA306","IRN","A",3,434.2372,"IRNA306HI","Y",1975,1976,2012,"Y","N","poor correlation with master",1,6,"QURU","Quercus","C","LIVE",17,0.1376095,434.2372,4323.263,1,31.83099,9870.101,4429.397,4.705468,891.2677,28,0.3141751,6.758673,0.06681945,"IRNA",36.75242,-81.30829,1256.67288207748,0.00766620689655172,0.180023414218825,273.162709396481,273.863552428856,273.183259147017,278.417756129753,281.927139409282,286.147346623117,290.242095078443,287.70356290362,286.200997953169,279.644895727854,276.848776655264,273.024837463219,272.948391218074,273.780941215705,275.566012911142,280.518210871414,287.626330866904,288.789623366188,291.40703949737,289.763384146422,286.220341681196,281.973887003014,275.956305153006,275.552409700762,83.3,97.4,104.58,179.07,153.23,222.67,83.77,101.64,75.42,104.57,206.61,91.11,81.87,95.29,210.02,104.36,153.15,130.46,128.65,55.46,54.92,11.08,98.97,115.72,43.23263
1992,"IRNB1","IRNB131","IRN","B",1,246.5692,"IRNB131HI","N",1910,1912,2012,"Y","Y","actually lower; this one measured",2,31,"QUPR","Quercus","C","LIVE",82,0.3752117,246.5692,11787.99,1,31.83099,8972.952,6878.556,11.14021,1018.592,32,0.2856179,16.20897,0.1747599,"IRNB",36.7579,-81.3064,1114.83777095067,0.0279629032258065,-0.0795997610513717,269.005461305464,270.995166265558,271.380986435412,277.864367042433,281.87173334995,286.153416630332,290.293210212236,287.783243364643,285.966512884055,278.813565603286,275.29508418711,270.354346215883,268.79186232319,270.914847167481,273.450355277054,279.676627061614,287.456542953929,288.740854150512,291.504941918866,289.842463544948,285.984272970086,280.934808847016,274.510825988689,272.728763738193,83.3,97.4,104.58,179.07,153.23,222.67,83.77,101.64,75.42,104.57,206.61,91.11,81.87,95.29,210.02,104.36,153.15,130.46,128.65,55.46,54.92,11.08,98.97,115.72,117.8799
1992,"IRNB2","IRNB210","IRN","B",2,66.46314,"IRNB210HI","N",1915,1917,2012,"Y","N","poor correlation with master",2,10,"QURU","Quercus","C","LIVE",77,0.0968154,66.46314,3041.64,1,31.83099,8749.427,6430.879,10.24009,763.9437,24,0.2785029,14.26507,0.06125925,"IRNB",36.75741,-81.30741,1129.34821049052,0.0256407039020658,-0.05699013857009,269.150329425643,270.888716342924,271.084668225092,277.62981959352,281.679520143684,285.981200147298,290.136720424394,287.607963556054,285.779594776585,278.610420460782,275.196696180121,270.419566782554,268.937005941893,270.808622905331,273.145932190125,279.438686758535,287.298042819431,288.576314410506,291.357265760447,289.675762483037,285.797345967455,280.722982922284,274.414224318653,272.791642538675,83.3,97.4,104.58,179.07,153.23,222.67,83.77,101.64,75.42,104.57,206.61,91.11,81.87,95.29,210.02,104.36,153.15,130.46,128.65,55.46,54.92,11.08,98.97,115.72,30.4164
1992,"IRNB3","IRNB333","IRN","B",3,98.24546,"IRNB333HI","Y",1911,1912,2012,"Y","Y","1999 missing",1,33,"NYSY","Nyssa","I","LIVE",81,0.201146,98.24546,6319.384,1,31.83099,9152.866,6825.649,10.88843,891.2677,28,0.2913448,15.65549,0.1022823,"IRNB",36.7567,-81.30802,1151.4676387823,0.0226561013046815,-0.0186855120661668,269.77181585055,271.066410483831,270.966939726212,277.420197857956,281.447530774165,285.771683733707,289.947788397865,287.395186315574,285.594458143097,278.485085079125,275.252312086799,270.787389082353,269.558226717898,270.986199486492,273.046216070176,279.249570406995,287.133472368827,288.385081356759,291.180705427203,289.47473412353,285.612402909995,280.609789321964,274.463705333098,273.170848126846,83.3,97.4,104.58,179.07,153.23,222.67,83.77,101.64,75.42,104.57,206.61,91.11,81.87,95.29,210.02,104.36,153.15,130.46,128.65,55.46,54.92,11.08,98.97,115.72,63.19384
1992,"IRNC1","IRNC125","IRN","C",1,148.2724,"IRNC125HI","Y",1913,1914,2012,"Y","Y","B side is clearer in supression",1,25,"QUPR","Quercus","C","LIVE",79,0.3465594,148.2724,10887.82,1,31.83099,16233.17,11965.81,15.5533,1336.902,42,0.516718,22.05251,0.1414742,"IRNC",36.76212,-81.30692,1000.50974882929,0.0769193103448276,-0.196700723712222,270.443991564772,273.504046249148,274.271510676458,280.00906016475,283.661997047984,287.7572053636,291.74757163841,289.402183474759,287.675472648953,280.619960735994,276.977111162117,271.650418991347,270.228958439149,273.423085986684,276.429551793869,281.873376080831,288.955549532238,290.287601260544,292.869286849581,291.373892106606,287.693455704172,282.829469833028,276.175670264032,274.019312043178,83.3,97.4,104.58,179.07,153.23,222.67,83.77,101.64,75.42,104.57,206.61,91.11,81.87,95.29,210.02,104.36,153.15,130.46,128.65,55.46,54.92,11.08,98.97,115.72,108.8782
1992,"MORA1","MORA118","MOR","A",1,47.10567,"MORA118HI","N",1955,1958,2012,"Y","N","poor correlation w/ master",3,18,"QUPR","Quercus","U","LIVE",37,0.07750846,47.10567,2435.076,1,31.83099,12388.87,8559.347,19.97454,668.4508,21,0.39435,26.59264,0.01103928,"MORA",37.71746,-80.1106,877.041792547835,0.00779410876132931,0.181940248405504,273.244319407802,274.341232582079,274.629723490612,280.127602878636,283.896213677539,288.196395933978,292.306850077122,289.778591278593,287.971471051124,281.155918472618,277.936325588951,273.488252232855,273.039389842568,274.26433456852,276.672237029731,281.959405679282,289.167470800343,290.681403174687,293.483879095819,291.828084235779,287.989068010046,283.292435352786,277.156900854914,275.783740338706,45.34,116.37,97.71,94.64,147.21,117.52,107.18,69.1,55.29,34.46,94.43,77.28,92.41,45.91,197.24,69.37,93.25,58.81,139.16,79.64,27.37,22.36,98.51,128.04,24.35076
1992,"MORA2","MORA222","MOR","A",2,113.763,"MORA222HI","Y",1954,1955,2012,"Y","Y","2002 & 2003 missing",1,22,"BELE","Betula","U","LIVE",38,0.1590937,113.763,4998.232,1,31.83099,12751.22,7061.601,17.45108,986.7606,31,0.405884,22.01014,0.06947192,"MORA",37.71701,-80.1116,885.855193328279,0.00741630022744503,0.236500716030663,273.670540149143,274.741821167689,274.967037903806,280.342312569028,284.053043467405,288.326417999564,292.414611035359,289.903683194934,288.12605437109,281.34286726457,278.168267821499,273.795716062149,273.465317551749,274.664749177852,277.036679434392,282.196254718606,289.298973340219,290.811022484586,293.579720535373,291.941170459887,288.143792983671,283.49934673446,277.380315571554,276.102661976327,45.34,116.37,97.71,94.64,147.21,117.52,107.18,69.1,55.29,34.46,94.43,77.28,92.41,45.91,197.24,69.37,93.25,58.81,139.16,79.64,27.37,22.36,98.51,128.04,49.98232
1992,"MORA2","MORA236","MOR","A",2,345.983,"MORA236HI","Y",1953,1954,2012,"N","Y","b side measured",1,36,"NYSY","Nyssa","I","LIVE",39,0.2406331,345.983,7559.947,1,31.83099,12751.22,7061.601,17.45108,986.7606,31,0.405884,22.01014,0.105078,"MORA",37.71701,-80.1116,885.855193328279,0.00741630022744503,0.236500716030663,273.670540149143,274.741821167689,274.967037903806,280.342312569028,284.053043467405,288.326417999564,292.414611035359,289.903683194934,288.12605437109,281.34286726457,278.168267821499,273.795716062149,273.465317551749,274.664749177852,277.036679434392,282.196254718606,289.298973340219,290.811022484586,293.579720535373,291.941170459887,288.143792983671,283.49934673446,277.380315571554,276.102661976327,45.34,116.37,97.71,94.64,147.21,117.52,107.18,69.1,55.29,34.46,94.43,77.28,92.41,45.91,197.24,69.37,93.25,58.81,139.16,79.64,27.37,22.36,98.51,128.04,75.59947
1992,"MORB1","MORB147","MOR","B",1,53.91751,"MORB147HI","N",1963,1966,2012,"Y","N","poor correlation w/ master, but 1966 marker year lines up",3,47,"QURU","Quercus","I","LIVE",29,0.0535064,53.91751,1681.005,1,31.83099,8828.899,5816.624,7.006017,923.0987,29,0.2810326,13.58504,0.02320519,"MORB",37.72242,-80.1086,738.07714884696,0.237477735849057,-0.0934381551362639,269.828027963954,271.658506947089,272.875123409552,279.702448495813,284.107659862662,288.447855617085,292.553923206829,290.052598362434,287.82379442475,280.242794597372,276.326306503136,271.144529964679,269.627235054877,271.584651535628,274.626305822337,281.248683912003,289.190791769743,290.845759344229,293.696539662593,292.068951762617,287.839240204968,282.176261446933,275.649560624599,273.219855498399,45.34,116.37,97.71,94.64,147.21,117.52,107.18,69.1,55.29,34.46,94.43,77.28,92.41,45.91,197.24,69.37,93.25,58.81,139.16,79.64,27.37,22.36,98.51,128.04,16.81005
1992,"MORB2","MORB206","MOR","B",2,94.52424,"MORB206HI","Y",1953,1954,2012,"Y","N","poor correlation w/ master",1,6,"QUPR","Quercus","U","LIVE",39,0.1347485,94.52424,4233.382,1,31.83099,8017.826,6084.985,8.046245,795.7747,25,0.2552153,15.8106,0.05971038,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,269.946970006315,271.736951144613,273.006573997537,279.794377402224,284.16510903718,288.48870456823,292.583102512163,290.097193418517,287.886841578254,280.319758614127,276.361491127686,271.211227449857,269.745541890201,271.662641552713,274.780093231622,281.357396891019,289.243444437336,290.888362699819,293.72151398372,292.108324164424,287.902420446253,282.270388978892,275.678041154118,273.300383052011,45.34,116.37,97.71,94.64,147.21,117.52,107.18,69.1,55.29,34.46,94.43,77.28,92.41,45.91,197.24,69.37,93.25,58.81,139.16,79.64,27.37,22.36,98.51,128.04,42.33382
1992,"MORB2","MORB236","MOR","B",2,58.24631,"MORB236HI","N",1971,1976,2012,"N","Y","bark fell off while polishing",5,36,"ACRU","Acer","I","LIVE",21,0.02731949,58.24631,858.2938,1,31.83099,8017.826,6084.985,8.046245,795.7747,25,0.2552153,15.8106,0.01210594,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,269.946970006315,271.736951144613,273.006573997537,279.794377402224,284.16510903718,288.48870456823,292.583102512163,290.097193418517,287.886841578254,280.319758614127,276.361491127686,271.211227449857,269.745541890201,271.662641552713,274.780093231622,281.357396891019,289.243444437336,290.888362699819,293.72151398372,292.108324164424,287.902420446253,282.270388978892,275.678041154118,273.300383052011,45.34,116.37,97.71,94.64,147.21,117.52,107.18,69.1,55.29,34.46,94.43,77.28,92.41,45.91,197.24,69.37,93.25,58.81,139.16,79.64,27.37,22.36,98.51,128.04,8.582938
1992,"MORB2","MORB214","MOR","B",2,1132.23,"MORB214HI","N",1908,1911,2012,"Y","Y","false rings (2) in 1953",3,14,"QUPR","Quercus","C","LIVE",84,1.648716,1132.23,51797.55,1,31.83099,8017.826,6084.985,8.046245,795.7747,25,0.2552153,15.8106,0.7305865,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,269.946970006315,271.736951144613,273.006573997537,279.794377402224,284.16510903718,288.48870456823,292.583102512163,290.097193418517,287.886841578254,280.319758614127,276.361491127686,271.211227449857,269.745541890201,271.662641552713,274.780093231622,281.357396891019,289.243444437336,290.888362699819,293.72151398372,292.108324164424,287.902420446253,282.270388978892,275.678041154118,273.300383052011,45.34,116.37,97.71,94.64,147.21,117.52,107.18,69.1,55.29,34.46,94.43,77.28,92.41,45.91,197.24,69.37,93.25,58.81,139.16,79.64,27.37,22.36,98.51,128.04,517.9755
1992,"MORB2","MORB243","MOR","B",2,57.5839,"MORB243HI","N",1957,1960,2012,"N","Y","B side dated",3,43,"ACRU","Acer","I","LIVE",35,0.06898301,57.5839,2167.233,1,31.83099,8017.826,6084.985,8.046245,795.7747,25,0.2552153,15.8106,0.03056807,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,269.946970006315,271.736951144613,273.006573997537,279.794377402224,284.16510903718,288.48870456823,292.583102512163,290.097193418517,287.886841578254,280.319758614127,276.361491127686,271.211227449857,269.745541890201,271.662641552713,274.780093231622,281.357396891019,289.243444437336,290.888362699819,293.72151398372,292.108324164424,287.902420446253,282.270388978892,275.678041154118,273.300383052011,45.34,116.37,97.71,94.64,147.21,117.52,107.18,69.1,55.29,34.46,94.43,77.28,92.41,45.91,197.24,69.37,93.25,58.81,139.16,79.64,27.37,22.36,98.51,128.04,21.67233
1992,"MORC1","MORC101","MOR","C",1,70.57274,"MORC101HI","N",1946,1948,2012,"Y","N","poor correlation w/ master",2,1,"NYSY","Nyssa","U","LIVE",46,0.09093749,70.57274,2856.974,1,31.83099,13479.22,7285.281,17.27869,891.2677,28,0.429057,23.53184,0.02446358,"MORC",37.72533,-80.1077,666.932000337467,0.342753075170843,-0.214565932675266,270.813985697881,274.237376514627,275.581142617604,281.555330366921,285.514794104654,289.770342927715,293.768054579459,291.363559339886,289.315393879685,281.935170410752,277.974173088155,272.353063787316,270.609797448422,274.161459169436,277.499923101093,283.242136606286,290.480569924663,292.150934895782,294.856092412735,293.323321656941,289.331907273746,284.026807967654,277.249587143553,274.505368881734,45.34,116.37,97.71,94.64,147.21,117.52,107.18,69.1,55.29,34.46,94.43,77.28,92.41,45.91,197.24,69.37,93.25,58.81,139.16,79.64,27.37,22.36,98.51,128.04,28.56974
1992,"MORC1","MORC103","MOR","C",1,57.11062,"MORC103HI","Y",1945,1946,2012,"N","Y","B side dated",1,3,"ACRU","Acer","U","LIVE",47,0.07183034,57.11062,2256.687,1,31.83099,13479.22,7285.281,17.27869,891.2677,28,0.429057,23.53184,0.01932347,"MORC",37.72533,-80.1077,666.932000337467,0.342753075170843,-0.214565932675266,270.813985697881,274.237376514627,275.581142617604,281.555330366921,285.514794104654,289.770342927715,293.768054579459,291.363559339886,289.315393879685,281.935170410752,277.974173088155,272.353063787316,270.609797448422,274.161459169436,277.499923101093,283.242136606286,290.480569924663,292.150934895782,294.856092412735,293.323321656941,289.331907273746,284.026807967654,277.249587143553,274.505368881734,45.34,116.37,97.71,94.64,147.21,117.52,107.18,69.1,55.29,34.46,94.43,77.28,92.41,45.91,197.24,69.37,93.25,58.81,139.16,79.64,27.37,22.36,98.51,128.04,22.56687
1993,"BLDA4","BLDA410","BLD","A",4,73.71567,"BLDA410HI","Y",1982,1983,2012,"Y","Y","meaured",1,10,"BELE","Betula","I","LIVE",11,0.01661249,73.71567,521.9131,1,31.83099,14504.6,8514.463,16.75473,732.1127,23,0.4616957,22.14383,0.007458086,"BLDA",37.91874,-79.84931,1146.93945492662,0.013427320754717,0.17303983228513,273.090181101456,270.342766525349,274.588950471755,281.999436446748,288.218591570659,291.512869877061,294.652545988442,293.464827594577,289.753200195281,282.693574592941,277.12717008574,271.154691444251,271.545765807722,273.727372402353,276.227210662318,282.466367751712,286.335547405198,289.647735034036,293.236221579992,291.291102131824,289.41675531261,282.072098946094,277.390843988053,271.986553932771,98.44,74.73,197.27,128.19,81.81,99.71,95.04,58.16,126.85,58.7,120.38,124.92,65.2,103.86,123.64,97.89,117.69,97.04,119.87,67.84,130.01,46.33,120.44,99.8,5.219131
1993,"BLDA4","BLDA408","BLD","A",4,446.1831,"BLDA408HI","N",1933,1939,2012,"Y","N","poor correlation w/ master",6,8,"QURU","Quercus","C","LIVE",60,0.397896,446.1831,12500.66,1,31.83099,14504.6,8514.463,16.75473,732.1127,23,0.4616957,22.14383,0.1786332,"BLDA",37.91874,-79.84931,1146.93945492662,0.013427320754717,0.17303983228513,273.090181101456,270.342766525349,274.588950471755,281.999436446748,288.218591570659,291.512869877061,294.652545988442,293.464827594577,289.753200195281,282.693574592941,277.12717008574,271.154691444251,271.545765807722,273.727372402353,276.227210662318,282.466367751712,286.335547405198,289.647735034036,293.236221579992,291.291102131824,289.41675531261,282.072098946094,277.390843988053,271.986553932771,98.44,74.73,197.27,128.19,81.81,99.71,95.04,58.16,126.85,58.7,120.38,124.92,65.2,103.86,123.64,97.89,117.69,97.04,119.87,67.84,130.01,46.33,120.44,99.8,125.0066
